"Country","Year","Sex","Age group","Mean total cholesterol (mmol/L)","Mean total cholesterol lower 95% uncertainty interval (mmol/L)","Mean total cholesterol upper 95% uncertainty interval (mmol/L)","Mean non-HDL cholesterol (mmol/L)","Mean non-HDL cholesterol lower 95% uncertainty interval (mmol/L)","Mean non-HDL cholesterol upper 95% uncertainty interval (mmol/L)","Mean HDL cholesterol (mmol/L)","Mean HDL cholesterol lower 95% uncertainty interval (mmol/L)","Mean HDL cholesterol upper 95% uncertainty interval (mmol/L)"
"Canada",2009,"Men","45-49",5.2536219557229,5.06964676980991,5.44023856289355,4.00700911369664,3.88436621954932,4.12604994284241,1.2064169489794,1.14406257757054,1.26817542216103
"Canada",2009,"Men","50-54",5.24849676483509,5.06082548708944,5.43824995043771,3.9923538928098,3.86843369351759,4.11266579499694,1.2139942058047,1.15089735533523,1.27681814749221
"Canada",2009,"Men","55-59",5.19332919541852,5.00186871139369,5.38815838790924,3.9252311526585,3.79682108494991,4.04951362508459,1.22349324573825,1.15878980878437,1.28705768916971
"Canada",2009,"Men","60-64",5.09975950710342,4.90295734375394,5.29540532539552,3.81973094294361,3.68776818664937,3.94961210866669,1.23190676247396,1.16691917415466,1.29584649326604
"Canada",2009,"Men","65-69",4.97985040416076,4.78310212340307,5.17637420426064,3.69015075494109,3.55555962432688,3.82535567111833,1.2382577738043,1.17328256462911,1.30242319406025
"Canada",2009,"Men","70-74",4.84608703550222,4.64469393232189,5.04832994626092,3.550995521502,3.40919374832901,3.69691212503672,1.24359962162027,1.17855369226601,1.30776967182523
"Canada",2009,"Men","75-79",4.71097291719778,4.49468881633096,4.9228382434576,3.4167791946763,3.25724393248762,3.57645038620167,1.24907392277372,1.18231150331479,1.31601226272249
"Canada",2009,"Men","80-84",4.58701156531742,4.34207772565743,4.83388275705612,3.30201572651397,3.09526997034819,3.50651891350066,1.25582229411647,1.18016233827796,1.3311672633527
"Canada",2009,"Men","85plus",4.46456316118648,4.11737447822153,4.82302691925047,3.20665954161666,2.8724739626652,3.56402886231656,1.26814065904789,1.16715680165468,1.37042828134846
"Canada",2010,"Men","18-19",3.95206585268602,3.78681886174319,4.11500522727994,2.66785664857476,2.5229435305657,2.81382160613559,1.23608148593551,1.17005159011572,1.30089660044424
"Canada",2010,"Men","20-24",4.23674020693601,4.08486246933799,4.38687336553257,2.96342094337104,2.84039243804595,3.08557514038003,1.23153587527118,1.16994389790877,1.29203209545604
"Canada",2010,"Men","25-29",4.57815424699245,4.4261337887543,4.73008254558707,3.31791316650811,3.20714617471182,3.42617557999137,1.22343326623435,1.16311832768206,1.28237220708779
"Canada",2010,"Men","30-34",4.84471140710165,4.6848904030573,5.00704599507488,3.59400650339988,3.48635246645637,3.70170429694354,1.21517056009327,1.15595786818483,1.27372291842951
"Canada",2010,"Men","35-39",5.03854928323351,4.87302277040613,5.20988979040346,3.7931433467343,3.68031293826485,3.90521259719141,1.20867298165542,1.14923125834156,1.267317767867
"Canada",2010,"Men","40-44",5.1618054713579,4.99029028803101,5.33983151663351,3.91676608919928,3.80021151913648,4.03174611130307,1.2058657557283,1.14514018648371,1.26554041144346
"Canada",2010,"Men","45-49",5.21681737382978,5.03719618236092,5.39944541370174,3.96657930297067,3.84579059540714,4.08512656442895,1.20856920108557,1.14677565667125,1.26960644075099
"Canada",2010,"Men","50-54",5.21051793986055,5.0263473446163,5.39900007712458,3.95031768844598,3.82609506384787,4.07145419535097,1.21619079772321,1.15356096635013,1.27798458070411
"Canada",2010,"Men","55-59",5.15443566551804,4.96682713137004,5.34534681766958,3.88174607424443,3.75367270280398,4.00556172149742,1.22572518685947,1.16207884731732,1.28832538728887
"Canada",2010,"Men","60-64",5.06030984869794,4.86969763578045,5.25187650462628,3.77490579326327,3.6435165935877,3.90336843771788,1.23415102941235,1.17004637342253,1.29740795606088
"Canada",2010,"Men","65-69",4.94013268247922,4.74725654339754,5.13365157904701,3.64416764857302,3.50820462059322,3.77921219531278,1.24049227817152,1.17733733691638,1.30389898483351
"Canada",2010,"Men","70-74",4.8061492551242,4.60736342169693,5.00492951154122,3.50423191341745,3.36262561303894,3.6496473924473,1.24581817779835,1.18141670317936,1.30806153384431
"Canada",2010,"Men","75-79",4.67061565033795,4.46152107349514,4.88081393187287,3.36981318583047,3.20989191325301,3.53075116850906,1.25128689868772,1.1843573465146,1.31690741770356
"Canada",2010,"Men","80-84",4.54578795182554,4.30731872871649,4.79173790113839,3.255626063846,3.04929268370761,3.46330342458628,1.25805661123456,1.18432235736524,1.33321084412318
"Canada",2010,"Men","85plus",4.42118381405883,4.07880011743705,4.78151180352657,3.16246405858756,2.827653594309,3.52009832995424,1.27046798610374,1.17072580001076,1.37056378461235
"Canada",2011,"Men","18-19",3.9308080846649,3.76622379241565,4.09417431588835,2.64558793597686,2.50013604853268,2.79091427190488,1.23849632901617,1.17357360034129,1.30333698235038
"Canada",2011,"Men","20-24",4.21197176683615,4.05765502042132,4.35934591698898,2.93750442814625,2.81458816257352,3.05947543402695,1.23397625109873,1.17274891818131,1.29449535394137
"Canada",2011,"Men","25-29",4.54947501792751,4.39832727931378,4.70348627014195,3.28770233570208,3.17889324582358,3.39589112081923,1.22590287987489,1.16597731276661,1.28453206761498
"Canada",2011,"Men","30-34",4.81317516608173,4.65191631572434,4.97583438512121,3.56040795197167,3.45083348120325,3.6688217027643,1.2176658079433,1.1584643838471,1.27606031699864
"Canada",2011,"Men","35-39",5.00493693615351,4.83712688941813,5.17637355777394,3.75687252544235,3.64336170654407,3.8699017584579,1.21119571694383,1.15218476453505,1.26985429515867
"Canada",2011,"Men","40-44",5.12662505299757,4.95127038821778,5.30529150944913,3.87834730460149,3.76119368106852,3.99378369566334,1.20842328851631,1.14941023201242,1.26778430610017
"Canada",2011,"Men","45-49",5.18031193844259,5.0005934575887,5.36304829364808,3.92634857473476,3.8068533401348,4.04681357941115,1.21117381935476,1.15105205884519,1.27151959496839
"Canada",2011,"Men","50-54",5.1728470447188,4.98781335113938,5.35926644433966,3.9084884674891,3.78565722827667,4.03147423268058,1.21884875239873,1.15696621096787,1.27955350688835
"Canada",2011,"Men","55-59",5.11585685445793,4.9285451704834,5.30570853733081,3.83847496087269,3.71136158215438,3.96403047807105,1.2284256768333,1.16553090200341,1.29015881949684
"Canada",2011,"Men","60-64",5.02117921358868,4.83135867307115,5.21504842936605,3.73030068902673,3.60021137570188,3.85908883496731,1.23686649862419,1.17354514965044,1.29851251795955
"Canada",2011,"Men","65-69",4.90073629346773,4.70734326485118,5.09558689011922,3.59840953079042,3.46100571397426,3.73548237446715,1.24319626344513,1.17966808370124,1.3040964040497
"Canada",2011,"Men","70-74",4.76653459087978,4.56771519003468,4.96765748593369,3.45769660970094,3.31567114584856,3.60276723319297,1.24850315667793,1.18558372433751,1.31000861205494
"Canada",2011,"Men","75-79",4.63058426893251,4.42142060541896,4.84113370220785,3.32307666863018,3.16181604601906,3.48618521785284,1.25396506543083,1.18734438066593,1.31830627429286
"Canada",2011,"Men","80-84",4.50489549073356,4.26265690215866,4.74514017095746,3.20946445045003,3.0059198151748,3.41643568284931,1.26075987681207,1.18698742756569,1.33412016708024
"Canada",2011,"Men","85plus",4.37814841741711,4.03864727915692,4.73837231179138,3.11849014188126,2.7828558382482,3.47824144733404,1.27328139856473,1.1745484129433,1.37230844701325
"Canada",2012,"Men","18-19",3.90948232067979,3.7422795083825,4.07463660509689,2.62325488127889,2.47753555939528,2.76824549810776,1.24125399086358,1.17603230837799,1.30734301082194
"Canada",2012,"Men","20-24",4.18712364292775,4.0319735416575,4.33925184858689,2.9115139255458,2.78714230685226,3.03384722802041,1.23676468792648,1.17518986684021,1.29863633787817
"Canada",2012,"Men","25-29",4.52070287620233,4.36517069343689,4.67592180003915,3.25740601674966,3.14754898277524,3.36713833347391,1.22872566878812,1.16799825001946,1.28784627745454
"Canada",2012,"Men","30-34",4.78153616665805,4.61716417684977,4.94770425493819,3.52671467675462,3.41512134160871,3.63796499925739,1.22051775071987,1.16116483455271,1.27948450545808
"Canada",2012,"Men","35-39",4.97121459361991,4.80212066147815,5.14245765851012,3.72049954862486,3.60708262282465,3.83290920489404,1.21407840449014,1.15482269016344,1.27292084847068
"Canada",2012,"Men","40-44",5.0913292364129,4.91480872242678,5.27139920267134,3.83982027542457,3.72056956601902,3.95797342865347,1.21134510086731,1.15167537767405,1.27098643702463
"Canada",2012,"Men","45-49",5.14368677500972,4.96264230718524,5.32945704405461,3.88600439950401,3.76436905313132,4.00689941960411,1.21414935554714,1.15318720238994,1.27522775986505
"Canada",2012,"Men","50-54",5.13505270428044,4.94951450588219,5.32512393788069,3.86654114679333,3.74226165880896,3.99175204228614,1.22188571755436,1.15933353451977,1.28346018684962
"Canada",2012,"Men","55-59",5.07715133399248,4.88580348979225,5.27052024095239,3.79508142680259,3.66733287580735,3.92292934315099,1.23151176924273,1.16816898619659,1.29361382661323
"Canada",2012,"Men","60-64",4.98191892108175,4.78752442346025,5.17670044016239,3.68556898083608,3.55500905969753,3.8181870724836,1.23996974599282,1.17590075228815,1.3023773601103
"Canada",2012,"Men","65-69",4.86120769246161,4.66424174986527,5.05667718005877,3.55252099788623,3.41367532260755,3.69072065634674,1.24628586947286,1.18297100204798,1.30881241169372
"Canada",2012,"Men","70-74",4.7267858450229,4.52773692669293,4.92668856020135,3.41102811463358,3.26871139385471,3.55803478449309,1.25157034763874,1.18686813790626,1.31424516735094
"Canada",2012,"Men","75-79",4.59041792217724,4.37712973920986,4.80574711795556,3.27620590026685,3.11584927968496,3.43788983827191,1.2570239965458,1.18935903573228,1.32140494132584
"Canada",2012,"Men","80-84",4.46386846733621,4.21532831640719,4.71055384933172,3.16316992397475,2.96052329239765,3.36891139386621,1.2638476322494,1.18874996308465,1.33657588161132
"Canada",2012,"Men","85plus",4.33498133209459,3.99087077470933,4.70303307172437,3.07438961107851,2.73704554862738,3.43334698304366,1.27649674301171,1.1782796328318,1.37371839984909
"Canada",2013,"Men","18-19",3.887814056441,3.71868401487603,4.05795914519541,2.6004635800161,2.45390903369466,2.74597145484676,1.24426805968859,1.17694642800586,1.31292309630144
"Canada",2013,"Men","20-24",4.16187617314153,4.00257794160293,4.31890412060664,2.88499111881932,2.76153170094779,3.00882586637725,1.23981255643399,1.1760510472448,1.30366536196057
"Canada",2013,"Men","25-29",4.49146810960521,4.33017991488435,4.65125327933304,3.22648986445819,3.1164300173028,3.33769836317296,1.23181126204835,1.17008989243235,1.29244369152363
"Canada",2013,"Men","30-34",4.74938830160859,4.5782037557618,4.91823993564885,3.49233222694884,3.380187761402,3.60481633655357,1.22363531759681,1.16333798876357,1.28410962364517
"Canada",2013,"Men","35-39",4.936949677671,4.75874153104223,5.11501280848985,3.68338257395293,3.56761694867918,3.79817592742203,1.21722960828218,1.15566472013388,1.27815097832395
"Canada",2013,"Men","40-44",5.05546516631174,4.87150097553953,5.23937714850446,3.80050527313212,3.67881124100733,3.92133673415029,1.21453901930732,1.1521904989379,1.27644895203929
"Canada",2013,"Men","45-49",5.10647133912469,4.91718983876193,5.29936095486011,3.84483549763515,3.72111622695987,3.96763629261187,1.21740186023688,1.15438885857101,1.28043028613308
"Canada",2013,"Men","50-54",5.09664855841865,4.90257692259247,5.29236533980586,3.82373694681369,3.69791780714852,3.95015818492068,1.22520520095739,1.16154025267251,1.2895119472276
"Canada",2013,"Men","55-59",5.03782097721738,4.83921739906763,5.23666812631073,3.75080184622228,3.62110308440419,3.87980440412398,1.23488487167722,1.16996467546795,1.30060480668613
"Canada",2013,"Men","60-64",4.94202528479682,4.73912781799113,5.14521138896101,3.63992360243332,3.50449973909198,3.77297664979662,1.24336171927532,1.17738364145082,1.3092375463606
"Canada",2013,"Men","65-69",4.82104271351874,4.61641909083429,5.02580942346544,3.50569425922579,3.364232134099,3.64585692494935,1.24966321373111,1.1840187143841,1.31501343514081
"Canada",2013,"Men","70-74",4.68639903883072,4.47223596900415,4.8972618344017,3.36340449758535,3.21778710118722,3.51213620502261,1.25492344812455,1.18944908070683,1.31979935431565
"Canada",2013,"Men","75-79",4.54960892935798,4.32667300920924,4.76903862858382,3.22837537402835,3.0659945817928,3.3914473975509,1.26036810784432,1.1913572734967,1.32770518957476
"Canada",2013,"Men","80-84",4.42218705372574,4.16543355102184,4.6782757778211,3.11592794507116,2.91243817696468,3.3250113417551,1.26722287827907,1.19134860768142,1.34158788169357
"Canada",2013,"Men","85plus",4.29112758994385,3.93038915610315,4.66483297931473,3.02938953576375,2.69149446645071,3.38973778369065,1.28001006665448,1.18011689200074,1.38015416170679
"Canada",2014,"Men","18-19",3.86575231228586,3.69216734311729,4.03924176636741,2.57714543792032,2.42856149829629,2.72417253576598,1.24735621967262,1.17672401823755,1.31763077564603
"Canada",2014,"Men","20-24",4.13617095367788,3.96708956931945,4.30287227756631,2.85785601518941,2.73383982633191,2.98456007604052,1.24293409806714,1.17574303489833,1.31037518873811
"Canada",2014,"Men","25-29",4.4617041415683,4.29144759400527,4.62875443108875,3.1948604398406,3.08300519055911,3.30915438350418,1.23497077968368,1.17048430426276,1.30011198839394
"Canada",2014,"Men","30-34",4.7166591113855,4.53669387380109,4.89558047900176,3.45715648215059,3.34204680220672,3.57270465064728,1.22682782845486,1.16244974819198,1.29097199164881
"Canada",2014,"Men","35-39",4.90206549919885,4.71201559005056,5.08969231185429,3.64540892740459,3.52537668211416,3.76355798861197,1.22045728867565,1.15577503991744,1.28506982097999
"Canada",2014,"Men","40-44",5.01895294107771,4.82263729658703,5.21460260453395,3.76028256088784,3.63386602059383,3.88509719111511,1.21781120464101,1.15208437002975,1.2834343526146
"Canada",2014,"Men","45-49",5.06858291593289,4.86826428456938,5.26973715144923,3.80271594145029,3.67438120478887,3.93115017311604,1.22073442552126,1.15467073698221,1.28775406557637
"Canada",2014,"Men","50-54",5.05754928802776,4.85251076765009,5.26519076423104,3.77994441993037,3.64889478743801,3.91265330450873,1.22860631261985,1.16006502843013,1.29626714149793
"Canada",2014,"Men","55-59",4.99777830697829,4.78365184120449,5.21022204367014,3.705500139155,3.56997436163325,3.84014600469766,1.23834073937337,1.16945402464206,1.30780786969174
"Canada",2014,"Men","60-64",4.90140934661454,4.68489067224895,5.11626532109364,3.59322495583074,3.45164976902646,3.73212992720234,1.24683697413425,1.17680375361838,1.31707138772893
"Canada",2014,"Men","65-69",4.78015125233763,4.56062234739927,4.99924078641919,3.45778735390666,3.30995666262283,3.60192974900517,1.25312385618606,1.18308242482558,1.32266987685457
"Canada",2014,"Men","70-74",4.64528234111977,4.41964855548932,4.86901699030881,3.3146824445744,3.16095995758023,3.46810233203887,1.25835979574351,1.18832963265181,1.32805701029697
"Canada",2014,"Men","75-79",4.50806221130583,4.27117496871602,4.73966732367449,3.17944127934047,3.01299219874703,3.34771417012839,1.26379579306178,1.19059930420532,1.33621584016538
"Canada",2014,"Men","80-84",4.37975046124068,4.1109173401588,4.64976321608248,3.06759490971139,2.86374307247044,3.28131420746886,1.27068284839607,1.19138130622384,1.35090602896273
"Canada",2014,"Men","85plus",4.24647400200933,3.8796130329407,4.62705408527823,2.98334735765788,2.64350585025071,3.34631656519773,1.28361149888007,1.17965021856585,1.3874341424158
"Canada",2015,"Men","18-19",3.84348142084207,3.66414259838732,4.0238618580311,2.5535321508914,2.40032949237647,2.70255015389818,1.25052975786442,1.17444652012276,1.32619537969338
"Canada",2015,"Men","20-24",4.11022270493538,3.93135846200718,4.28633601117903,2.83037791741359,2.70336127539156,2.95857057853696,1.24614115748929,1.17392507121523,1.31781043305778
"Canada",2015,"Men","25-29",4.43165960196465,4.24870915307968,4.61238384027781,3.1628315798609,3.04660032818475,3.28185050997294,1.23821619406449,1.16837431879044,1.30864546151985
"Canada",2015,"Men","30-34",4.68362209220299,4.49286721379575,4.87474466504971,3.42153664723577,3.3016199265073,3.54065381326167,1.23010688534607,1.16074741038539,1.29972103284684
"Canada",2015,"Men","35-39",4.866853750127,4.66558654192793,5.06808815702052,3.60695584361097,3.48126754973368,3.73248595245483,1.22377250037705,1.15369217128167,1.29364821693138
"Canada",2015,"Men","40-44",4.98209815021328,4.77251516022296,5.19056225402204,3.71955189305929,3.58812701614566,3.84974459871094,1.22117230820043,1.15037520795375,1.29179791672787
"Canada",2015,"Men","45-49",5.03033899081816,4.81362046385522,5.24722341334642,3.76006430138567,3.62396648171696,3.89581831186085,1.22415774907861,1.15194866121187,1.2964962287259
"Canada",2015,"Men","50-54",5.01808281953203,4.79126930250003,5.2422996326787,3.73559855423491,3.59613910477252,3.87552642747351,1.23210020132033,1.1576216249932,1.30600236656011
"Canada",2015,"Men","55-59",4.95735903317936,4.72544346329527,5.18634553000376,3.65962611709168,3.51638537021112,3.80459861329141,1.24189098128065,1.16651378102704,1.3169600322212
"Canada",2015,"Men","60-64",4.86041075256371,4.62347306340521,5.0924188347126,3.54593680089129,3.39603424290184,3.69430519279359,1.25040719054318,1.17473615114143,1.32640432139751
"Canada",2015,"Men","65-69",4.73887390077495,4.50285133157915,4.97554919463563,3.4092763820941,3.2522384317489,3.56121349945519,1.25667905290191,1.18101054022426,1.33153398935488
"Canada",2015,"Men","70-74",4.60377720318919,4.36174333911723,4.84483871508793,3.26534660268555,3.10232119282301,3.42497314126632,1.26188991436125,1.1863775252132,1.33804824285742
"Canada",2015,"Men","75-79",4.46612298528194,4.2103193378538,4.71824025622931,3.12989076836953,2.95242035423963,3.30168669618568,1.26731673493472,1.18978581303529,1.34498353315259
"Canada",2015,"Men","80-84",4.33691357252872,4.04994085299465,4.62494374351454,3.01865218484995,2.80843971315676,3.23599151895389,1.27423647463585,1.18986848948684,1.35946176021442
"Canada",2015,"Men","85plus",4.2014012059304,3.8184611217318,4.59183884392963,2.93672135428063,2.59418804611671,3.30110128037922,1.28730946083431,1.17876781188843,1.39508868363155
"Canada",2016,"Men","18-19",3.8211460557042,3.6327387662057,4.00876827690296,2.52985385652631,2.374117115995,2.6813224293289,1.25377266775407,1.17273374782057,1.33529022730248
"Canada",2016,"Men","20-24",4.08420082872786,3.89380200921123,4.26918574913755,2.80282440797555,2.670606996523,2.93540022580481,1.24941809088669,1.17053853357863,1.32752928152511
"Canada",2016,"Men","25-29",4.40153094146319,4.20325936910441,4.59854696881655,3.13071480511917,3.00587960546514,3.25640831066474,1.24153196656942,1.16418313208752,1.3183986660599
"Canada",2016,"Men","30-34",4.65049299825389,4.44111865664094,4.85629536277899,3.38581880620629,3.25820489628277,3.51176982800578,1.23345668608179,1.15635518929405,1.31091656673024
"Canada",2016,"Men","35-39",4.83154395675057,4.61197479233548,5.04719466632196,3.56839666855733,3.43178176483884,3.70207301202119,1.2271589389352,1.1492015816582,1.30482714636777
"Canada",2016,"Men","40-44",4.94514077460381,4.71331789882922,5.17045080516901,3.67870864949271,3.53697553215475,3.81832588726774,1.22460541464108,1.14605787081574,1.30266925182172
"Canada",2016,"Men","45-49",4.99198882283619,4.75123354501651,5.22641173216202,3.71729479623324,3.5720310024569,3.8618452094481,1.2276543246067,1.14750510092066,1.30678657857826
